ParticipantID,SourceType,SourceLocation,Code,Category,Theme,MethodDiscussed,TaskDiscussed,Valence,ResearchQuestion,RelatedQuantitativeResult,EvidenceClassification,IncludedInManuscript,QuotationID
SITE2/P03,QUESTIONNAIRE_FREE_TEXT,SITE2/P03/questionnaire/POST_CONDITION_COMMENT,HYBRID_CONFIGURATION,T4_ADOPTION_EXPERIENCE,T4_ADOPTION_EXPERIENCE,Minimap,POST_METHOD_BLOCK,NOT_EXPLICITLY_CLASSIFIED,RQ1/RQ3,none directly,DIRECTLY_EXPRESSED_PARTICIPANT_CONTENT,NO_DIRECT_QUOTATION,
SITE2/P03,QUESTIONNAIRE_FREE_TEXT,SITE2/P03/questionnaire/POST_CONDITION_COMMENT,MAP_FRAME_ALIGNMENT,T2_SPATIAL_REPRESENTATION;T3_CONTROL_PRECISION_UI,T2_SPATIAL_REPRESENTATION;T3_CONTROL_PRECISION_UI,Minimap,POST_METHOD_BLOCK,INCREASED,RQ2/RQ3,yaw/pitch; head rotation; workload,DIRECTLY_EXPRESSED_PARTICIPANT_CONTENT,NO_DIRECT_QUOTATION,
SITE2/P03,QUESTIONNAIRE_FREE_TEXT,SITE2/P03/questionnaire/POST_CONDITION_COMMENT,COGNITIVE_AND_INTERACTION_WORKLOAD,T4_ADOPTION_EXPERIENCE,T4_ADOPTION_EXPERIENCE,Minimap,POST_METHOD_BLOCK,INCREASED,RQ3,RAW-TLX,DIRECTLY_EXPRESSED_PARTICIPANT_CONTENT,NO_DIRECT_QUOTATION,
SITE2/P03,QUESTIONNAIRE_FREE_TEXT,SITE2/P03/questionnaire/POST_CONDITION_COMMENT,PHYSICAL_ERGONOMICS,T4_ADOPTION_EXPERIENCE,T4_ADOPTION_EXPERIENCE,Minimap,POST_METHOD_BLOCK,INCREASED,RQ3,RAW-TLX,DIRECTLY_EXPRESSED_PARTICIPANT_CONTENT,NO_DIRECT_QUOTATION,
SITE2/P03,QUESTIONNAIRE_FREE_TEXT,SITE2/P03/questionnaire/POST_CONDITION_COMMENT,SPATIAL_ORIENTATION_DISRUPTED,T2_SPATIAL_REPRESENTATION,T2_SPATIAL_REPRESENTATION,Minimap,POST_METHOD_BLOCK,NOT_EXPLICITLY_CLASSIFIED,RQ2,spatial-awareness composite; continuity,DIRECTLY_EXPRESSED_PARTICIPANT_CONTENT,NO_DIRECT_QUOTATION,
SITE2/P03,QUESTIONNAIRE_FREE_TEXT,SITE2/P03/questionnaire/POST_CONDITION_COMMENT,REORIENTATION_AND_TURNING_COST,T2_SPATIAL_REPRESENTATION,T2_SPATIAL_REPRESENTATION,Minimap,POST_METHOD_BLOCK,NOT_EXPLICITLY_CLASSIFIED,RQ2,latency; head rotation; yaw/pitch,DIRECTLY_EXPRESSED_PARTICIPANT_CONTENT,NO_DIRECT_QUOTATION,
SITE2/P03,QUESTIONNAIRE_FREE_TEXT,SITE2/P03/questionnaire/POST_CONDITION_COMMENT,ENJOYMENT_AND_AESTHETIC_APPEAL,T4_ADOPTION_EXPERIENCE,T4_ADOPTION_EXPERIENCE,Tsunami,POST_METHOD_BLOCK,POSITIVE,RQ3,fun ranking; preference,DIRECTLY_EXPRESSED_PARTICIPANT_CONTENT,NO_DIRECT_QUOTATION,
SITE2/P03,QUESTIONNAIRE_FREE_TEXT,SITE2/P03/questionnaire/POST_CONDITION_COMMENT,DISTANCE_DEPENDENT_SUITABILITY,T1_SCALE_CONTEXT,T1_SCALE_CONTEXT,Tsunami,POST_METHOD_BLOCK,POSITIVE,RQ1,precision by distance; route interaction,DIRECTLY_EXPRESSED_PARTICIPANT_CONTENT,NO_DIRECT_QUOTATION,
SITE2/P03,QUESTIONNAIRE_FREE_TEXT,SITE2/P03/questionnaire/POST_CONDITION_COMMENT,SPATIAL_ORIENTATION_SUPPORTED,T2_SPATIAL_REPRESENTATION,T2_SPATIAL_REPRESENTATION,Tsunami,POST_METHOD_BLOCK,POSITIVE,RQ2,spatial-awareness composite; continuity,DIRECTLY_EXPRESSED_PARTICIPANT_CONTENT,NO_DIRECT_QUOTATION,
SITE2/P03,QUESTIONNAIRE_FREE_TEXT,SITE2/P03/questionnaire/POST_CONDITION_COMMENT,LANDING_PRECISION,T3_CONTROL_PRECISION_UI,T3_CONTROL_PRECISION_UI,Tsunami,POST_METHOD_BLOCK,NEGATIVE,RQ1/RQ3,direct-hit and sequential landing error,DIRECTLY_EXPRESSED_PARTICIPANT_CONTENT,NO_DIRECT_QUOTATION,
SITE2/P03,QUESTIONNAIRE_FREE_TEXT,SITE2/P03/questionnaire/POST_CONDITION_COMMENT,CONTROL_SENSITIVITY_AND_RELEASE,T3_CONTROL_PRECISION_UI,T3_CONTROL_PRECISION_UI,Tsunami,POST_METHOD_BLOCK,NEGATIVE,RQ1/RQ3,landing error; corrective teleports,DIRECTLY_EXPRESSED_PARTICIPANT_CONTENT,NO_DIRECT_QUOTATION,
SITE2/P06,INTERVIEW,SITE2/P06/interview/Q1,PRIOR_FAMILIARITY,T4_ADOPTION_EXPERIENCE,T4_ADOPTION_EXPERIENCE,Baseline,"POST_SESSION_INTERVIEW; task may be Precision, Navigation, tutorial, or general unless explicitly stated",POSITIVE,RQ3,usability; preference,DIRECTLY_EXPRESSED_PARTICIPANT_CONTENT,NO_DIRECT_QUOTATION,
SITE2/P06,INTERVIEW,SITE2/P06/interview/Q1,ENJOYMENT_AND_AESTHETIC_APPEAL,T4_ADOPTION_EXPERIENCE,T4_ADOPTION_EXPERIENCE,Baseline,"POST_SESSION_INTERVIEW; task may be Precision, Navigation, tutorial, or general unless explicitly stated",POSITIVE,RQ3,fun ranking; preference,DIRECTLY_EXPRESSED_PARTICIPANT_CONTENT,NO_DIRECT_QUOTATION,
SITE2/P06,INTERVIEW,SITE2/P06/interview/Q2,TELEPORT_PATH_VISIBILITY,T3_CONTROL_PRECISION_UI,T3_CONTROL_PRECISION_UI,Baseline,"POST_SESSION_INTERVIEW; task may be Precision, Navigation, tutorial, or general unless explicitly stated",NOT_EXPLICITLY_CLASSIFIED,RQ1/RQ2,landing precision,DIRECTLY_EXPRESSED_PARTICIPANT_CONTENT,NO_DIRECT_QUOTATION,
SITE2/P06,INTERVIEW,SITE2/P06/interview/Q2,SPATIAL_ORIENTATION_SUPPORTED,T2_SPATIAL_REPRESENTATION,T2_SPATIAL_REPRESENTATION,Baseline,"POST_SESSION_INTERVIEW; task may be Precision, Navigation, tutorial, or general unless explicitly stated",NOT_EXPLICITLY_CLASSIFIED,RQ2,spatial-awareness composite; continuity,DIRECTLY_EXPRESSED_PARTICIPANT_CONTENT,NO_DIRECT_QUOTATION,
SITE2/P06,INTERVIEW,SITE2/P06/interview/Q3,SPATIAL_ORIENTATION_DISRUPTED,T2_SPATIAL_REPRESENTATION,T2_SPATIAL_REPRESENTATION,Minimap,"POST_SESSION_INTERVIEW; task may be Precision, Navigation, tutorial, or general unless explicitly stated",NOT_EXPLICITLY_CLASSIFIED,RQ2,spatial-awareness composite; continuity,DIRECTLY_EXPRESSED_PARTICIPANT_CONTENT,NO_DIRECT_QUOTATION,
SITE2/P06,INTERVIEW,SITE2/P06/interview/Q3,ENVIRONMENTAL_ATTENTION_REDUCED,T2_SPATIAL_REPRESENTATION,T2_SPATIAL_REPRESENTATION,Minimap,"POST_SESSION_INTERVIEW; task may be Precision, Navigation, tutorial, or general unless explicitly stated",NOT_EXPLICITLY_CLASSIFIED,RQ2,head rotation; latency; spatial awareness,DIRECTLY_EXPRESSED_PARTICIPANT_CONTENT,NO_DIRECT_QUOTATION,
SITE2/P06,INTERVIEW,SITE2/P06/interview/Q4,DISTANCE_DEPENDENT_SUITABILITY,T1_SCALE_CONTEXT,T1_SCALE_CONTEXT,Baseline,APPLICATION_CONTEXT_OR_GENERAL,SUITABLE;POSITIVE,RQ1,precision by distance; route interaction,DIRECTLY_EXPRESSED_PARTICIPANT_CONTENT,NO_DIRECT_QUOTATION,
SITE2/P06,INTERVIEW,SITE2/P06/interview/Q4,TASK_CONTEXT_FIT,T1_SCALE_CONTEXT,T1_SCALE_CONTEXT,Baseline,APPLICATION_CONTEXT_OR_GENERAL,SUITABLE;POSITIVE,RQ1/RQ3,route interaction; preference,DIRECTLY_EXPRESSED_PARTICIPANT_CONTENT,NO_DIRECT_QUOTATION,
SITE2/P06,INTERVIEW,SITE2/P06/interview/Q4,ENJOYMENT_AND_AESTHETIC_APPEAL,T4_ADOPTION_EXPERIENCE,T4_ADOPTION_EXPERIENCE,Baseline,APPLICATION_CONTEXT_OR_GENERAL,SUITABLE;POSITIVE,RQ3,fun ranking; preference,DIRECTLY_EXPRESSED_PARTICIPANT_CONTENT,NO_DIRECT_QUOTATION,
SITE2/P06,INTERVIEW,SITE2/P06/interview/Q4,DISTANCE_DEPENDENT_SUITABILITY,T1_SCALE_CONTEXT,T1_SCALE_CONTEXT,Minimap,APPLICATION_CONTEXT_OR_GENERAL,SUITABLE,RQ1,precision by distance; route interaction,DIRECTLY_EXPRESSED_PARTICIPANT_CONTENT,NO_DIRECT_QUOTATION,
SITE2/P06,INTERVIEW,SITE2/P06/interview/Q4,TASK_CONTEXT_FIT,T1_SCALE_CONTEXT,T1_SCALE_CONTEXT,Minimap,APPLICATION_CONTEXT_OR_GENERAL,SUITABLE,RQ1/RQ3,route interaction; preference,DIRECTLY_EXPRESSED_PARTICIPANT_CONTENT,NO_DIRECT_QUOTATION,
SITE2/P06,INTERVIEW,SITE2/P06/interview/Q4,DISTANCE_DEPENDENT_SUITABILITY,T1_SCALE_CONTEXT,T1_SCALE_CONTEXT,Tsunami,APPLICATION_CONTEXT_OR_GENERAL,POSITIVE,RQ1,precision by distance; route interaction,DIRECTLY_EXPRESSED_PARTICIPANT_CONTENT,NO_DIRECT_QUOTATION,
SITE2/P06,INTERVIEW,SITE2/P06/interview/Q4,ENJOYMENT_AND_AESTHETIC_APPEAL,T4_ADOPTION_EXPERIENCE,T4_ADOPTION_EXPERIENCE,Tsunami,APPLICATION_CONTEXT_OR_GENERAL,POSITIVE,RQ3,fun ranking; preference,DIRECTLY_EXPRESSED_PARTICIPANT_CONTENT,NO_DIRECT_QUOTATION,
SITE2/P06,INTERVIEW,SITE2/P06/interview/Q4,VISUAL_UI_PRESENTATION,T3_CONTROL_PRECISION_UI,T3_CONTROL_PRECISION_UI,Tsunami,APPLICATION_CONTEXT_OR_GENERAL,POSITIVE,RQ3,workload; usability,DIRECTLY_EXPRESSED_PARTICIPANT_CONTENT,NO_DIRECT_QUOTATION,
SITE2/P06,INTERVIEW,SITE2/P06/interview/Q5,IMMERSION_AND_PRESENCE,T4_ADOPTION_EXPERIENCE,T4_ADOPTION_EXPERIENCE,MULTIPLE,"POST_SESSION_INTERVIEW; task may be Precision, Navigation, tutorial, or general unless explicitly stated",REDUCED;MIXED,RQ2/RQ3,environmental continuity,DIRECTLY_EXPRESSED_PARTICIPANT_CONTENT,NO_DIRECT_QUOTATION,
SITE2/P06,INTERVIEW,SITE2/P06/interview/Q5,ENJOYMENT_AND_AESTHETIC_APPEAL,T4_ADOPTION_EXPERIENCE,T4_ADOPTION_EXPERIENCE,MULTIPLE,"POST_SESSION_INTERVIEW; task may be Precision, Navigation, tutorial, or general unless explicitly stated",REDUCED;MIXED,RQ3,fun ranking; preference,DIRECTLY_EXPRESSED_PARTICIPANT_CONTENT,NO_DIRECT_QUOTATION,
SITE2/P06,INTERVIEW,SITE2/P06/interview/Q5,TASK_CONTEXT_FIT,T1_SCALE_CONTEXT,T1_SCALE_CONTEXT,MULTIPLE,"POST_SESSION_INTERVIEW; task may be Precision, Navigation, tutorial, or general unless explicitly stated",CONDITIONAL,RQ1/RQ3,route interaction; preference,DIRECTLY_EXPRESSED_PARTICIPANT_CONTENT,NO_DIRECT_QUOTATION,
SITE2/P06,INTERVIEW,SITE2/P06/interview/Q5,VISUAL_UI_PRESENTATION,T3_CONTROL_PRECISION_UI,T3_CONTROL_PRECISION_UI,Minimap,"POST_SESSION_INTERVIEW; task may be Precision, Navigation, tutorial, or general unless explicitly stated",CONDITIONAL,RQ3,workload; usability,DIRECTLY_EXPRESSED_PARTICIPANT_CONTENT,NO_DIRECT_QUOTATION,
SITE2/P06,INTERVIEW,SITE2/P06/interview/Q5,PHYSICAL_ERGONOMICS,T4_ADOPTION_EXPERIENCE,T4_ADOPTION_EXPERIENCE,Minimap,"POST_SESSION_INTERVIEW; task may be Precision, Navigation, tutorial, or general unless explicitly stated",CONDITIONAL,RQ3,RAW-TLX,DIRECTLY_EXPRESSED_PARTICIPANT_CONTENT,NO_DIRECT_QUOTATION,
SITE2/P06,INTERVIEW,SITE2/P06/interview/Q5,DISTANCE_DEPENDENT_SUITABILITY,T1_SCALE_CONTEXT,T1_SCALE_CONTEXT,Minimap,"POST_SESSION_INTERVIEW; task may be Precision, Navigation, tutorial, or general unless explicitly stated",CONDITIONAL,RQ1,precision by distance; route interaction,DIRECTLY_EXPRESSED_PARTICIPANT_CONTENT,NO_DIRECT_QUOTATION,
SITE2/P06,QUESTIONNAIRE_FREE_TEXT,SITE2/P06/questionnaire/POST_CONDITION_COMMENT,TRAVERSAL_EFFICIENCY,T1_SCALE_CONTEXT,T1_SCALE_CONTEXT,Baseline,POST_METHOD_BLOCK,NEGATIVE,RQ1,route time; teleport count; path efficiency,DIRECTLY_EXPRESSED_PARTICIPANT_CONTENT,NO_DIRECT_QUOTATION,
SITE2/P06,QUESTIONNAIRE_FREE_TEXT,SITE2/P06/questionnaire/POST_CONDITION_COMMENT,DISTANCE_DEPENDENT_SUITABILITY,T1_SCALE_CONTEXT,T1_SCALE_CONTEXT,Baseline,POST_METHOD_BLOCK,NEGATIVE,RQ1,precision by distance; route interaction,DIRECTLY_EXPRESSED_PARTICIPANT_CONTENT,NO_DIRECT_QUOTATION,
SITE2/P06,QUESTIONNAIRE_FREE_TEXT,SITE2/P06/questionnaire/POST_CONDITION_COMMENT,VISUAL_UI_PRESENTATION,T3_CONTROL_PRECISION_UI,T3_CONTROL_PRECISION_UI,Minimap,POST_METHOD_BLOCK,CONDITIONAL,RQ3,workload; usability,DIRECTLY_EXPRESSED_PARTICIPANT_CONTENT,NO_DIRECT_QUOTATION,
SITE2/P06,QUESTIONNAIRE_FREE_TEXT,SITE2/P06/questionnaire/POST_CONDITION_COMMENT,DESTINATION_OCCLUSION,T1_SCALE_CONTEXT,T1_SCALE_CONTEXT,Tsunami,POST_METHOD_BLOCK,NOT_EXPLICITLY_CLASSIFIED,RQ1/RQ2,landing precision; route interaction,DIRECTLY_EXPRESSED_PARTICIPANT_CONTENT,NO_DIRECT_QUOTATION,
SITE2/P07,INTERVIEW,SITE2/P07/interview/Q1,DISTANCE_DEPENDENT_SUITABILITY,T1_SCALE_CONTEXT,T1_SCALE_CONTEXT,Baseline,"POST_SESSION_INTERVIEW; task may be Precision, Navigation, tutorial, or general unless explicitly stated",ENHANCED,RQ1,precision by distance; route interaction,DIRECTLY_EXPRESSED_PARTICIPANT_CONTENT,NO_DIRECT_QUOTATION,
SITE2/P07,INTERVIEW,SITE2/P07/interview/Q1,PERCEIVED_REALISM_AND_COHERENCE,T4_ADOPTION_EXPERIENCE,T4_ADOPTION_EXPERIENCE,Baseline,"POST_SESSION_INTERVIEW; task may be Precision, Navigation, tutorial, or general unless explicitly stated",ENHANCED,RQ3,usability; preference,DIRECTLY_EXPRESSED_PARTICIPANT_CONTENT,NO_DIRECT_QUOTATION,
SITE2/P07,INTERVIEW,SITE2/P07/interview/Q2,TELEPORT_PATH_VISIBILITY,T3_CONTROL_PRECISION_UI,T3_CONTROL_PRECISION_UI,Baseline,"POST_SESSION_INTERVIEW; task may be Precision, Navigation, tutorial, or general unless explicitly stated",NOT_EXPLICITLY_CLASSIFIED,RQ1/RQ2,landing precision,DIRECTLY_EXPRESSED_PARTICIPANT_CONTENT,NO_DIRECT_QUOTATION,
SITE2/P07,INTERVIEW,SITE2/P07/interview/Q2,SPATIAL_ORIENTATION_SUPPORTED,T2_SPATIAL_REPRESENTATION,T2_SPATIAL_REPRESENTATION,Baseline,"POST_SESSION_INTERVIEW; task may be Precision, Navigation, tutorial, or general unless explicitly stated",NOT_EXPLICITLY_CLASSIFIED,RQ2,spatial-awareness composite; continuity,DIRECTLY_EXPRESSED_PARTICIPANT_CONTENT,NO_DIRECT_QUOTATION,
SITE2/P07,INTERVIEW,SITE2/P07/interview/Q3,VISUAL_UI_PRESENTATION,T3_CONTROL_PRECISION_UI,T3_CONTROL_PRECISION_UI,Minimap,"POST_SESSION_INTERVIEW; task may be Precision, Navigation, tutorial, or general unless explicitly stated",NEGATIVE;INCREASED,RQ3,workload; usability,DIRECTLY_EXPRESSED_PARTICIPANT_CONTENT,NO_DIRECT_QUOTATION,
SITE2/P07,INTERVIEW,SITE2/P07/interview/Q3,PHYSICAL_ERGONOMICS,T4_ADOPTION_EXPERIENCE,T4_ADOPTION_EXPERIENCE,Minimap,"POST_SESSION_INTERVIEW; task may be Precision, Navigation, tutorial, or general unless explicitly stated",NEGATIVE;INCREASED,RQ3,RAW-TLX,DIRECTLY_EXPRESSED_PARTICIPANT_CONTENT,NO_DIRECT_QUOTATION,
SITE2/P07,INTERVIEW,SITE2/P07/interview/Q3,COGNITIVE_AND_INTERACTION_WORKLOAD,T4_ADOPTION_EXPERIENCE,T4_ADOPTION_EXPERIENCE,Minimap,"POST_SESSION_INTERVIEW; task may be Precision, Navigation, tutorial, or general unless explicitly stated",NEGATIVE;INCREASED,RQ3,RAW-TLX,DIRECTLY_EXPRESSED_PARTICIPANT_CONTENT,NO_DIRECT_QUOTATION,
SITE2/P07,INTERVIEW,SITE2/P07/interview/Q4,DISTANCE_DEPENDENT_SUITABILITY,T1_SCALE_CONTEXT,T1_SCALE_CONTEXT,Baseline,APPLICATION_CONTEXT_OR_GENERAL,CONDITIONAL,RQ1,precision by distance; route interaction,DIRECTLY_EXPRESSED_PARTICIPANT_CONTENT,NO_DIRECT_QUOTATION,
SITE2/P07,INTERVIEW,SITE2/P07/interview/Q4,TASK_CONTEXT_FIT,T1_SCALE_CONTEXT,T1_SCALE_CONTEXT,Baseline,APPLICATION_CONTEXT_OR_GENERAL,CONDITIONAL,RQ1/RQ3,route interaction; preference,DIRECTLY_EXPRESSED_PARTICIPANT_CONTENT,NO_DIRECT_QUOTATION,
SITE2/P07,INTERVIEW,SITE2/P07/interview/Q4,DESTINATION_OCCLUSION,T1_SCALE_CONTEXT,T1_SCALE_CONTEXT,Baseline,APPLICATION_CONTEXT_OR_GENERAL,CONDITIONAL,RQ1/RQ2,landing precision; route interaction,DIRECTLY_EXPRESSED_PARTICIPANT_CONTENT,NO_DIRECT_QUOTATION,
SITE2/P07,INTERVIEW,SITE2/P07/interview/Q4,DISTANCE_DEPENDENT_SUITABILITY,T1_SCALE_CONTEXT,T1_SCALE_CONTEXT,Tsunami,APPLICATION_CONTEXT_OR_GENERAL,SUITABLE,RQ1,precision by distance; route interaction,DIRECTLY_EXPRESSED_PARTICIPANT_CONTENT,NO_DIRECT_QUOTATION,
SITE2/P07,INTERVIEW,SITE2/P07/interview/Q4,TASK_CONTEXT_FIT,T1_SCALE_CONTEXT,T1_SCALE_CONTEXT,Tsunami,APPLICATION_CONTEXT_OR_GENERAL,SUITABLE,RQ1/RQ3,route interaction; preference,DIRECTLY_EXPRESSED_PARTICIPANT_CONTENT,NO_DIRECT_QUOTATION,
SITE2/P07,INTERVIEW,SITE2/P07/interview/Q4,DESTINATION_AREA_PREVIEW,T2_SPATIAL_REPRESENTATION,T2_SPATIAL_REPRESENTATION,Tsunami,APPLICATION_CONTEXT_OR_GENERAL,SUITABLE,RQ2,spatial awareness; continuity,DIRECTLY_EXPRESSED_PARTICIPANT_CONTENT,NO_DIRECT_QUOTATION,
SITE2/P07,INTERVIEW,SITE2/P07/interview/Q4,DISTANCE_DEPENDENT_SUITABILITY,T1_SCALE_CONTEXT,T1_SCALE_CONTEXT,Minimap,APPLICATION_CONTEXT_OR_GENERAL,SUITABLE,RQ1,precision by distance; route interaction,DIRECTLY_EXPRESSED_PARTICIPANT_CONTENT,NO_DIRECT_QUOTATION,
SITE2/P07,INTERVIEW,SITE2/P07/interview/Q4,TASK_CONTEXT_FIT,T1_SCALE_CONTEXT,T1_SCALE_CONTEXT,Minimap,APPLICATION_CONTEXT_OR_GENERAL,SUITABLE,RQ1/RQ3,route interaction; preference,DIRECTLY_EXPRESSED_PARTICIPANT_CONTENT,NO_DIRECT_QUOTATION,
SITE2/P07,INTERVIEW,SITE2/P07/interview/Q5,REPEATED_TELEPORT_COST,T1_SCALE_CONTEXT,T1_SCALE_CONTEXT,Baseline,"POST_SESSION_INTERVIEW; task may be Precision, Navigation, tutorial, or general unless explicitly stated",MIXED,RQ1,route time; teleport count,DIRECTLY_EXPRESSED_PARTICIPANT_CONTENT,NO_DIRECT_QUOTATION,
SITE2/P07,INTERVIEW,SITE2/P07/interview/Q5,ENJOYMENT_AND_AESTHETIC_APPEAL,T4_ADOPTION_EXPERIENCE,T4_ADOPTION_EXPERIENCE,Baseline,"POST_SESSION_INTERVIEW; task may be Precision, Navigation, tutorial, or general unless explicitly stated",MIXED,RQ3,fun ranking; preference,DIRECTLY_EXPRESSED_PARTICIPANT_CONTENT,NO_DIRECT_QUOTATION,
SITE2/P07,INTERVIEW,SITE2/P07/interview/Q5,PERCEIVED_REALISM_AND_COHERENCE,T4_ADOPTION_EXPERIENCE,T4_ADOPTION_EXPERIENCE,Tsunami,"POST_SESSION_INTERVIEW; task may be Precision, Navigation, tutorial, or general unless explicitly stated",POSITIVE;REDUCED,RQ3,usability; preference,DIRECTLY_EXPRESSED_PARTICIPANT_CONTENT,NO_DIRECT_QUOTATION,
SITE2/P07,INTERVIEW,SITE2/P07/interview/Q5,TRAVERSAL_EFFICIENCY,T1_SCALE_CONTEXT,T1_SCALE_CONTEXT,Tsunami,"POST_SESSION_INTERVIEW; task may be Precision, Navigation, tutorial, or general unless explicitly stated",POSITIVE;REDUCED,RQ1,route time; teleport count; path efficiency,DIRECTLY_EXPRESSED_PARTICIPANT_CONTENT,NO_DIRECT_QUOTATION,
SITE2/P07,INTERVIEW,SITE2/P07/interview/Q5,COGNITIVE_AND_INTERACTION_WORKLOAD,T4_ADOPTION_EXPERIENCE,T4_ADOPTION_EXPERIENCE,Minimap,"POST_SESSION_INTERVIEW; task may be Precision, Navigation, tutorial, or general unless explicitly stated",INCREASED,RQ3,RAW-TLX,DIRECTLY_EXPRESSED_PARTICIPANT_CONTENT,NO_DIRECT_QUOTATION,
SITE2/P07,QUESTIONNAIRE_FREE_TEXT,SITE2/P07/questionnaire/POST_CONDITION_COMMENT,REPEATED_TELEPORT_COST,T1_SCALE_CONTEXT,T1_SCALE_CONTEXT,Baseline,POST_METHOD_BLOCK,NOT_EXPLICITLY_CLASSIFIED,RQ1,route time; teleport count,DIRECTLY_EXPRESSED_PARTICIPANT_CONTENT,NO_DIRECT_QUOTATION,
SITE2/P07,QUESTIONNAIRE_FREE_TEXT,SITE2/P07/questionnaire/POST_CONDITION_COMMENT,DISTANCE_DEPENDENT_SUITABILITY,T1_SCALE_CONTEXT,T1_SCALE_CONTEXT,Baseline,POST_METHOD_BLOCK,NOT_EXPLICITLY_CLASSIFIED,RQ1,precision by distance; route interaction,DIRECTLY_EXPRESSED_PARTICIPANT_CONTENT,NO_DIRECT_QUOTATION,
SITE2/P07,QUESTIONNAIRE_FREE_TEXT,SITE2/P07/questionnaire/POST_CONDITION_COMMENT,VISUAL_UI_PRESENTATION,T3_CONTROL_PRECISION_UI,T3_CONTROL_PRECISION_UI,Minimap,POST_METHOD_BLOCK,NEGATIVE;INCREASED,RQ3,workload; usability,DIRECTLY_EXPRESSED_PARTICIPANT_CONTENT,NO_DIRECT_QUOTATION,
SITE2/P07,QUESTIONNAIRE_FREE_TEXT,SITE2/P07/questionnaire/POST_CONDITION_COMMENT,PHYSICAL_ERGONOMICS,T4_ADOPTION_EXPERIENCE,T4_ADOPTION_EXPERIENCE,Minimap,POST_METHOD_BLOCK,NEGATIVE;INCREASED,RQ3,RAW-TLX,DIRECTLY_EXPRESSED_PARTICIPANT_CONTENT,NO_DIRECT_QUOTATION,
SITE2/P07,QUESTIONNAIRE_FREE_TEXT,SITE2/P07/questionnaire/POST_CONDITION_COMMENT,COGNITIVE_AND_INTERACTION_WORKLOAD,T4_ADOPTION_EXPERIENCE,T4_ADOPTION_EXPERIENCE,Minimap,POST_METHOD_BLOCK,NEGATIVE;INCREASED,RQ3,RAW-TLX,DIRECTLY_EXPRESSED_PARTICIPANT_CONTENT,NO_DIRECT_QUOTATION,
SITE2/P07,QUESTIONNAIRE_FREE_TEXT,SITE2/P07/questionnaire/POST_CONDITION_COMMENT,SPATIAL_ORIENTATION_DISRUPTED,T2_SPATIAL_REPRESENTATION,T2_SPATIAL_REPRESENTATION,Tsunami,POST_METHOD_BLOCK,NOT_EXPLICITLY_CLASSIFIED,RQ2,spatial-awareness composite; continuity,DIRECTLY_EXPRESSED_PARTICIPANT_CONTENT,NO_DIRECT_QUOTATION,
SITE2/P08,INTERVIEW,SITE2/P08/interview/Q1,PERCEIVED_REALISM_AND_COHERENCE,T4_ADOPTION_EXPERIENCE,T4_ADOPTION_EXPERIENCE,Baseline,"POST_SESSION_INTERVIEW; task may be Precision, Navigation, tutorial, or general unless explicitly stated",ENHANCED,RQ3,usability; preference,DIRECTLY_EXPRESSED_PARTICIPANT_CONTENT,NO_DIRECT_QUOTATION,
SITE2/P08,INTERVIEW,SITE2/P08/interview/Q1,PERCEIVED_REALISM_AND_COHERENCE,T4_ADOPTION_EXPERIENCE,T4_ADOPTION_EXPERIENCE,Tsunami,"POST_SESSION_INTERVIEW; task may be Precision, Navigation, tutorial, or general unless explicitly stated",POSITIVE;ENHANCED,RQ3,usability; preference,DIRECTLY_EXPRESSED_PARTICIPANT_CONTENT,NO_DIRECT_QUOTATION,
SITE2/P08,INTERVIEW,SITE2/P08/interview/Q1,ENJOYMENT_AND_AESTHETIC_APPEAL,T4_ADOPTION_EXPERIENCE,T4_ADOPTION_EXPERIENCE,Tsunami,"POST_SESSION_INTERVIEW; task may be Precision, Navigation, tutorial, or general unless explicitly stated",POSITIVE;ENHANCED,RQ3,fun ranking; preference,DIRECTLY_EXPRESSED_PARTICIPANT_CONTENT,NO_DIRECT_QUOTATION,
SITE2/P08,INTERVIEW,SITE2/P08/interview/Q2,SPATIAL_ORIENTATION_SUPPORTED,T2_SPATIAL_REPRESENTATION,T2_SPATIAL_REPRESENTATION,Baseline,"POST_SESSION_INTERVIEW; task may be Precision, Navigation, tutorial, or general unless explicitly stated",NOT_EXPLICITLY_CLASSIFIED,RQ2,spatial-awareness composite; continuity,DIRECTLY_EXPRESSED_PARTICIPANT_CONTENT,NO_DIRECT_QUOTATION,
SITE2/P08,INTERVIEW,SITE2/P08/interview/Q2,SPATIAL_ORIENTATION_DISRUPTED,T2_SPATIAL_REPRESENTATION,T2_SPATIAL_REPRESENTATION,Tsunami,"POST_SESSION_INTERVIEW; task may be Precision, Navigation, tutorial, or general unless explicitly stated",NOT_EXPLICITLY_CLASSIFIED,RQ2,spatial-awareness composite; continuity,DIRECTLY_EXPRESSED_PARTICIPANT_CONTENT,NO_DIRECT_QUOTATION,
SITE2/P08,INTERVIEW,SITE2/P08/interview/Q2,ROUTE_LEARNING_AND_MEMORY,T2_SPATIAL_REPRESENTATION,T2_SPATIAL_REPRESENTATION,Tsunami,"POST_SESSION_INTERVIEW; task may be Precision, Navigation, tutorial, or general unless explicitly stated",NOT_EXPLICITLY_CLASSIFIED,RQ2,not directly measured,DIRECTLY_EXPRESSED_PARTICIPANT_CONTENT,NO_DIRECT_QUOTATION,
