ParticipantUID,ParticipantID,Location,Method,Route,MethodOrder,Run,CheckpointIndex,SourceFile,TeleportSourceRow,AppearSourceRow,ProgressBannerSourceRow,NextAimSourceRow,TeleportTimestamp,AppearTimestamp,ProgressBannerTimestamp,NextAimTimestamp,BannerDelayTime,AppearPos_x,AppearPos_y,AppearPos_z,ProgressBannerPos_x,ProgressBannerPos_y,ProgressBannerPos_z,AppearHeadVec_x,AppearHeadVec_y,AppearHeadVec_z,ProgressBannerHeadVec_x,ProgressBannerHeadVec_y,ProgressBannerHeadVec_z,HeadRotation3D,HeadRotationXZ,AppearHeadYaw,ProgressBannerHeadYaw,SignedYawChange,AbsoluteYawChange,AppearHeadPitch,ProgressBannerHeadPitch,SignedPitchChange,AbsolutePitchChange,AppearHeadToLeftControllerAngle3D,AppearHeadToRightControllerAngle3D,ProgressBannerHeadToLeftControllerAngle3D,ProgressBannerHeadToRightControllerAngle3D,NextAimHeadVec_x,NextAimHeadVec_y,NextAimHeadVec_z,ReorientationLatency,HeadRotationAppearToNextAim3D,HeadRotationAppearToNextAimXZ,PostBannerAimLatency,HeadRotationBannerToNextAim3D,HeadRotationBannerToNextAimXZ,ReachedTargetPos_x,ReachedTargetPos_y,ReachedTargetPos_z,NextTargetPos_x,NextTargetPos_y,NextTargetPos_z,IncomingTeleportDistance2D,IncomingTeleportDistance3D,NextTargetDistanceAtAppear2D,NextTargetDistanceAtAppear3D,DirectionalErrorAtAppear3D,DirectionalErrorAtProgressBanner3D,DirectionalErrorReduction3D
SITE2_P14,P14,SITE2,tsunami,C,3,11,3,P14_race_tsunami_C_11.csv,21,22,23,24,11:27:51.521,11:27:51.522,11:27:55.585,11:27:58.659,4.063000,-1944.200000,-142.300000,-368.200000,-1944.200000,-142.300000,-368.200000,0.900000,0.000000,0.400000,1.000000,0.000000,0.300000,7.263245,7.263245,66.037511,73.300756,7.263245,7.263245,0.000000,0.000000,0.000000,0.000000,84.393159,83.127537,82.586247,80.907241,-0.200000,0.100000,-1.000000,7.137000,125.079208,125.272421,3.074000,117.863801,118.009177,-1943.900000,-143.600000,-367.100000,-2025.000000,-148.600000,-798.000000,6.268174,6.280923,437.329029,437.374405,124.605406,117.343189,7.262217
SITE2_P14,P14,SITE2,tsunami,C,3,11,4,P14_race_tsunami_C_11.csv,25,26,27,28,11:28:03.789,11:28:03.789,11:28:05.219,11:28:07.477,1.430000,-2022.700000,-147.200000,-795.000000,-2022.700000,-147.200000,-795.000000,-0.100000,0.300000,-1.000000,-0.100000,0.100000,-1.000000,10.938513,0.000000,-174.289407,-174.289407,0.000000,0.000000,16.620951,5.682438,-10.938513,10.938513,91.287735,72.194403,80.597674,61.553985,0.400000,0.200000,-0.900000,3.688000,29.210545,29.673082,2.258000,29.887487,29.673082,-2025.000000,-148.600000,-798.000000,-1819.400000,-140.800000,-1190.000000,433.959088,433.986751,444.247555,444.293653,36.082552,33.236910,2.845642
SITE2_P14,P14,SITE2,tsunami,C,3,11,5,P14_race_tsunami_C_11.csv,35,36,37,38,11:28:23.865,11:28:23.865,11:28:26.509,11:28:30.095,2.644000,-1817.700000,-139.400000,-1190.600000,-1817.700000,-139.300000,-1190.600000,-0.500000,-0.100000,0.800000,-0.500000,0.000000,0.800000,6.050746,0.000000,-32.005383,-32.005383,0.000000,0.000000,-6.050746,0.000000,6.050746,6.050746,65.015795,47.458550,84.033824,67.713610,0.900000,0.200000,0.300000,6.230000,104.481009,103.570434,3.586000,103.273165,103.570434,-1819.400000,-140.800000,-1190.000000,-1375.200000,-127.000000,-1014.300000,9.033825,9.036039,476.327555,476.488930,100.380497,100.278688,0.101808
SITE2_P14,P14,SITE2,tsunami,C,3,11,6,P14_race_tsunami_C_11.csv,52,53,54,55,11:28:59.294,11:28:59.294,11:29:01.653,11:29:02.645,2.359000,-1376.000000,-125.600000,-1015.000000,-1376.000000,-125.600000,-1015.000000,0.900000,0.000000,0.500000,0.900000,0.100000,0.500000,5.547656,0.000001,60.945396,60.945396,0.000000,0.000000,0.000000,5.547656,5.547656,5.547656,80.128658,66.987309,85.650681,72.383980,1.000000,0.000000,0.300000,3.351000,12.355360,12.355360,0.992000,13.525996,12.355360,-1375.200000,-127.000000,-1014.300000,-975.600000,-113.200000,-896.400000,12.726351,12.729886,417.595642,417.779703,12.667963,13.104841,-0.436878
SITE2_P15,P15,SITE2,baseline,A,2,5,1,P15_race_baseline_A_5.csv,20,21,22,23,13:25:22.890,13:25:22.890,13:25:24.957,13:25:26.549,2.067000,1037.200000,-123.800000,-1927.400000,1037.200000,-123.800000,-1927.300000,-0.800000,-0.100000,0.600000,-0.900000,0.000000,0.500000,9.668870,7.815294,-53.130102,-60.945396,-7.815294,7.815294,-5.710593,0.000000,5.710593,5.710593,55.628897,38.286001,66.987309,48.730627,-0.900000,0.000000,-0.400000,3.659000,60.990970,60.832387,1.592000,53.017093,53.017093,1036.100000,-125.400000,-1926.600000,660.800000,-122.800000,-2101.300000,45.070833,45.073606,414.630161,414.631366,61.836128,53.864607,7.971521
SITE2_P15,P15,SITE2,baseline,A,2,5,2,P15_race_baseline_A_5.csv,36,37,38,39,13:25:33.968,13:25:33.968,13:25:35.960,13:25:36.723,1.992000,660.800000,-121.100000,-2101.500000,660.800000,-121.100000,-2101.500000,-1.000000,-0.100000,-0.200000,-1.000000,0.000000,-0.300000,7.766380,5.389312,-101.309932,-106.699244,-5.389312,5.389312,-5.600409,0.000000,5.600409,5.600409,68.405521,48.424066,72.932965,47.368118,-1.000000,0.000000,-0.200000,2.755000,5.600409,0.000000,0.763000,5.389312,5.389312,660.800000,-122.800000,-2101.300000,193.000000,-120.500000,-2075.600000,5.458938,5.458938,468.516435,468.516819,15.529597,19.868351,-4.338754
SITE2_P15,P15,SITE2,baseline,A,2,5,3,P15_race_baseline_A_5.csv,52,53,54,55,13:25:43.707,13:25:43.707,13:25:45.345,13:25:46.874,1.638000,193.000000,-118.900000,-2074.700000,193.000000,-118.900000,-2074.700000,-0.900000,0.000000,0.500000,-0.900000,-0.100000,0.400000,7.710617,5.092115,-60.945396,-66.037511,-5.092115,5.092115,0.000000,-5.797636,-5.797636,5.797636,66.987309,46.893220,60.202946,44.724866,0.200000,0.000000,1.000000,3.167000,72.255328,72.255328,1.529000,77.413227,77.347443,193.000000,-120.500000,-2075.600000,207.800000,-130.500000,-1742.200000,42.240502,42.244763,332.829220,333.031305,63.511360,68.498067,-4.986708
SITE2_P15,P15,SITE2,baseline,A,2,5,4,P15_race_baseline_A_5.csv,62,63,64,65,13:25:53.180,13:25:53.180,13:25:55.344,13:25:57.333,2.164000,207.600000,-128.900000,-1739.600000,207.700000,-128.900000,-1739.600000,0.100000,-0.100000,-1.000000,0.200000,0.000000,-1.000000,7.971184,5.599339,174.289407,168.690068,-5.599339,5.599339,-5.682438,0.000000,5.682438,5.682438,69.774939,39.632276,73.897886,50.958009,-1.000000,0.100000,-0.100000,4.153000,90.561732,90.000000,1.989000,95.571737,95.599339,207.800000,-130.500000,-1742.200000,-221.000000,-110.700000,-1770.000000,15.508062,15.509352,429.676762,430.062042,91.884074,97.247230,-5.363156
SITE2_P15,P15,SITE2,baseline,A,2,5,5,P15_race_baseline_A_5.csv,75,76,77,78,13:26:06.243,13:26:06.243,13:26:07.796,13:26:08.775,1.553000,-224.600000,-109.000000,-1769.400000,-224.600000,-109.000000,-1769.300000,-1.000000,0.000000,0.300000,-1.000000,-0.100000,0.100000,12.354895,10.988651,-73.300756,-84.289407,-10.988651,10.988651,0.000000,-5.682438,-5.682438,5.682438,64.636921,33.248011,72.338430,39.436556,-0.900000,0.000000,0.500000,2.532000,12.355360,12.355360,0.979000,23.988018,23.344011,-221.000000,-110.700000,-1770.000000,-640.700000,-108.700000,-1512.100000,91.143952,91.181029,489.226430,489.226522,15.031825,26.589447,-11.557622
SITE2_P15,P15,SITE2,baseline,A,2,5,6,P15_race_baseline_A_5.csv,94,95,96,97,13:26:20.206,13:26:20.206,13:26:23.331,13:26:24.790,3.125000,-640.600000,-107.000000,-1512.500000,-640.600000,-107.000000,-1512.600000,-0.500000,0.000000,0.900000,-0.500000,0.000000,0.800000,2.950779,2.950779,-29.054604,-32.005383,-2.950779,2.950779,0.000000,0.000000,0.000000,0.000000,70.310040,46.114092,84.033824,45.152473,-0.100000,0.200000,1.000000,4.584000,25.778234,23.344011,1.459000,28.443862,26.294790,-640.700000,-108.700000,-1512.100000,-751.100000,-107.600000,-1074.800000,30.591012,30.591666,451.432764,451.433162,14.886186,17.840038,-2.953852
SITE2_P15,P15,SITE2,baseline,B,2,6,1,P15_race_baseline_B_6.csv,13,14,15,16,13:26:45.688,13:26:45.688,13:26:47.491,13:26:49.132,1.803000,-1825.400000,-154.300000,2257.700000,-1825.400000,-154.300000,2257.700000,0.600000,-0.100000,-0.800000,0.600000,-0.100000,-0.800000,0.000000,0.000000,143.130102,143.130102,0.000000,0.000000,-5.710593,-5.710593,0.000000,0.000000,76.034833,48.433744,76.034833,48.330164,-0.800000,0.000000,-0.600000,3.444000,90.000000,90.000000,1.641000,90.000000,90.000000,-1824.000000,-155.900000,2254.000000,-2183.500000,-156.800000,1969.600000,16.105900,16.107141,459.605505,459.612304,88.031059,88.031059,0.000000
SITE2_P15,P15,SITE2,baseline,B,2,6,2,P15_race_baseline_B_6.csv,29,30,31,32,13:26:58.925,13:26:58.925,13:27:00.138,13:27:01.601,1.213000,-2183.400000,-155.100000,1967.200000,-2183.400000,-155.100000,1967.200000,-0.300000,0.000000,0.900000,-0.400000,-0.200000,0.900000,12.724356,5.527540,-18.434949,-23.962489,-5.527540,5.527540,0.000000,-11.478923,-11.478923,11.478923,81.869898,43.491519,73.166088,32.368157,-1.000000,0.100000,0.200000,2.676000,60.411277,60.255119,1.463000,57.057859,54.727579,-2183.500000,-156.800000,1969.600000,-2489.500000,-157.100000,2081.700000,22.580080,22.580301,326.814106,326.820226,51.057067,46.548136,4.508931
SITE2_P15,P15,SITE2,baseline,B,2,6,3,P15_race_baseline_B_6.csv,36,37,38,39,13:27:06.413,13:27:06.414,13:27:08.121,13:27:09.411,1.707000,-2493.400000,-155.500000,2081.500000,-2493.400000,-155.500000,2081.500000,-1.000000,0.100000,0.300000,-1.000000,0.000000,0.200000,7.674038,5.389312,-73.300756,-78.690068,-5.389312,5.389312,5.471249,0.000000,-5.471249,5.471249,74.307087,48.656011,63.989936,54.791281,-0.300000,0.100000,1.000000,2.997000,56.320587,56.601512,1.290000,62.129580,61.990823,-2489.500000,-157.100000,2081.700000,-2630.000000,-156.100000,2448.000000,138.571281,138.572580,391.128892,391.129352,53.067566,58.248937,-5.181370
SITE2_P15,P15,SITE2,baseline,B,2,6,4,P15_race_baseline_B_6.csv,46,47,48,49,13:27:15.531,13:27:15.532,13:27:16.968,13:27:18.557,1.436000,-2631.900000,-154.500000,2450.900000,-2631.900000,-154.500000,2450.900000,-0.400000,0.100000,0.900000,-0.400000,0.000000,0.900000,5.797636,0.000000,-23.962489,-23.962489,0.000000,0.000000,5.797636,0.000000,-5.797636,5.797636,77.626375,55.150095,71.873549,49.747120,-0.900000,0.100000,-0.400000,3.025000,89.415339,90.000000,1.589000,90.000000,90.000000,-2630.000000,-156.100000,2448.000000,-2978.700000,-155.900000,2306.500000,86.963556,86.963556,375.661550,375.664159,88.671823,88.643307,0.028516
SITE2_P15,P15,SITE2,baseline,B,2,6,5,P15_race_baseline_B_6.csv,57,58,59,60,13:27:25.218,13:27:25.218,13:27:26.743,13:27:28.126,1.525000,-2975.800000,-154.100000,2307.600000,-2975.800000,-154.100000,2307.600000,-0.900000,0.100000,-0.300000,-0.900000,0.000000,-0.400000,8.163880,5.527540,-108.434949,-113.962489,-5.527540,5.527540,6.017285,0.000000,-6.017285,6.017285,81.881565,61.170093,75.284210,51.881504,-0.100000,0.000000,-1.000000,2.908000,65.995892,65.854458,1.383000,60.326918,60.326918,-2978.700000,-155.900000,2306.500000,-2999.000000,-156.000000,1931.000000,49.230580,49.233119,377.313928,377.318711,68.199967,62.512705,5.687262
SITE2_P15,P15,SITE2,baseline,B,2,6,6,P15_race_baseline_B_6.csv,67,68,69,70,13:27:33.734,13:27:33.734,13:27:37.086,13:27:40.251,3.352000,-2999.100000,-154.300000,1930.900000,-2999.100000,-154.300000,1930.900000,-0.100000,0.000000,-1.000000,-0.100000,0.000000,-1.000000,0.000000,0.000000,-174.289407,-174.289407,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,63.577035,44.955214,63.577035,44.955214,0.000000,0.200000,-1.000000,6.517000,12.653083,5.710593,3.165000,12.653083,5.710593,-2999.000000,-156.000000,1931.000000,-2991.000000,-154.200000,1449.000000,8.000625,8.000625,481.968069,481.968080,6.673567,6.673567,0.000000
SITE2_P15,P15,SITE2,baseline,C,2,7,1,P15_race_baseline_C_7.csv,7,8,9,10,13:28:02.395,13:28:02.395,13:28:03.743,13:28:05.274,1.348000,-2303.100000,-146.000000,54.700000,-2303.100000,-146.000000,54.700000,-0.900000,0.000000,-0.400000,-0.900000,0.000000,-0.500000,5.092115,5.092115,-113.962489,-119.054604,-5.092115,5.092115,0.000000,0.000000,0.000000,0.000000,67.872842,40.506069,71.306352,51.820839,0.000000,0.100000,-1.000000,2.879000,66.163826,66.037511,1.531000,61.103246,60.945396,-2299.700000,-147.700000,56.800000,-2303.900000,-147.000000,-387.200000,154.159982,154.160112,441.900724,441.901856,65.933850,60.841752,5.092099
SITE2_P15,P15,SITE2,baseline,C,2,7,2,P15_race_baseline_C_7.csv,20,21,22,23,13:28:15.037,13:28:15.037,13:28:15.999,13:28:17.681,0.962000,-2303.800000,-145.400000,-391.700000,-2303.800000,-145.400000,-391.800000,0.000000,0.000000,1.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,75.963757,57.688467,63.434949,46.508481,1.000000,0.000000,0.000000,2.644000,90.000000,90.000000,1.682000,90.000000,90.000000,-2303.900000,-147.000000,-387.200000,-1943.900000,-143.600000,-367.100000,35.000571,35.002857,360.739754,360.744245,86.089831,86.073986,0.015845
SITE2_P15,P15,SITE2,baseline,C,2,7,3,P15_race_baseline_C_7.csv,30,31,32,33,13:28:22.077,13:28:22.077,13:28:23.394,13:28:25.178,1.317000,-1946.000000,-142.000000,-366.400000,-1946.000000,-142.000000,-366.400000,1.000000,0.000000,0.100000,1.000000,-0.100000,0.100000,5.682438,0.000000,84.289407,84.289407,0.000000,0.000000,0.000000,-5.682438,-5.682438,5.682438,75.049422,48.547123,69.508402,43.373084,-0.200000,0.100000,-1.000000,3.101000,106.936823,107.020526,1.784000,107.430479,107.020526,-1943.900000,-143.600000,-367.100000,-2025.000000,-148.600000,-798.000000,13.723338,13.736448,438.770509,438.820145,106.081313,105.911418,0.169895
SITE2_P15,P15,SITE2,baseline,C,2,7,4,P15_race_baseline_C_7.csv,40,41,42,43,13:28:28.973,13:28:28.973,13:28:30.786,13:28:31.974,1.813000,-2026.000000,-146.800000,-802.800000,-2026.000000,-146.800000,-802.800000,-0.200000,0.000000,-1.000000,-0.100000,0.000000,-1.000000,5.599339,5.599339,-168.690068,-174.289407,-5.599339,5.599339,0.000000,0.000000,0.000000,0.000000,78.912511,44.699492,78.746932,47.245653,0.500000,0.100000,-0.900000,3.001000,40.679246,40.364537,1.188000,35.149968,34.765197,-2025.000000,-148.600000,-798.000000,-1819.400000,-140.800000,-1190.000000,83.568954,83.569193,438.870596,438.911608,39.399690,33.801830,5.597860
SITE2_P15,P15,SITE2,baseline,C,2,7,5,P15_race_baseline_C_7.csv,53,54,55,56,13:28:37.771,13:28:37.771,13:28:39.591,13:28:41.685,1.820000,-1821.600000,-139.300000,-1189.800000,-1821.600000,-139.300000,-1189.800000,0.600000,0.100000,-0.800000,0.600000,0.000000,-0.800000,5.710593,0.000000,143.130102,143.130102,0.000000,0.000000,5.710593,0.000000,-5.710593,5.710593,76.435932,48.443512,70.732246,53.986580,1.000000,0.100000,0.100000,3.914000,58.521819,58.840695,2.094000,59.010785,58.840695,-1819.400000,-140.800000,-1190.000000,-1375.200000,-127.000000,-1014.300000,64.818824,64.819519,479.659473,479.817153,74.524054,74.597322,-0.073268
SITE2_P15,P15,SITE2,baseline,C,2,7,6,P15_race_baseline_C_7.csv,78,79,80,81,13:28:59.613,13:28:59.613,13:29:00.949,13:29:02.100,1.336000,-1380.100000,-125.400000,-1019.100000,-1380.100000,-125.400000,-1019.200000,0.600000,0.100000,0.800000,0.600000,0.000000,0.800000,5.710593,0.000000,36.869898,36.869898,0.000000,0.000000,5.710593,0.000000,-5.710593,5.710593,84.460452,48.879700,69.036639,36.070769,1.000000,0.100000,0.300000,2.487000,36.252275,36.430858,1.151000,36.783047,36.430858,-1375.200000,-127.000000,-1014.300000,-975.600000,-113.200000,-896.400000,38.921716,38.922230,422.700296,422.876318,36.397306,36.275135,0.122172
SITE2_P15,P15,SITE2,map,A,1,2,1,P15_race_map_A_2.csv,7,8,9,10,13:17:00.199,13:17:00.199,13:17:03.455,13:17:04.740,3.256000,1033.500000,-123.800000,-1927.300000,1033.400000,-123.700000,-1927.300000,-0.800000,-0.400000,0.400000,-0.800000,0.000000,0.500000,24.665603,5.440332,-63.434949,-57.994617,5.440332,5.440332,-24.094843,0.000000,24.094843,24.094843,9.759672,19.471221,58.694590,59.340604,-1.000000,0.000000,-0.200000,4.541000,43.897886,37.874984,1.285000,43.315316,43.315316,1036.100000,-125.400000,-1926.600000,660.800000,-122.800000,-2101.300000,12.252755,12.253163,411.316533,411.317748,55.518272,57.037517,-1.519245
SITE2_P15,P15,SITE2,map,A,1,2,2,P15_race_map_A_2.csv,11,12,13,14,13:17:07.931,13:17:07.931,13:17:10.226,13:17:13.291,2.295000,661.300000,-121.100000,-2103.000000,661.300000,-121.100000,-2103.000000,-0.900000,-0.300000,-0.400000,-0.900000,-0.100000,-0.300000,12.188885,5.527540,-113.962489,-108.434949,5.527540,5.527540,-16.940938,-6.017285,10.923653,10.923653,34.189709,34.496237,55.118134,42.162053,-1.000000,0.000000,0.000000,5.360000,29.054604,23.962489,3.065000,19.359649,18.434949,660.800000,-122.800000,-2101.300000,193.000000,-120.500000,-2075.600000,411.453242,411.462100,469.100895,469.101279,31.831977,22.580376,9.251600
SITE2_P15,P15,SITE2,map,A,1,2,3,P15_race_map_A_2.csv,18,19,20,21,13:17:20.442,13:17:20.443,13:17:22.689,13:17:24.311,2.246000,195.500000,-119.000000,-2074.300000,195.500000,-118.900000,-2074.300000,-0.600000,-0.400000,0.700000,-0.700000,0.000000,0.700000,23.840129,4.398705,-40.601295,-45.000000,-4.398705,4.398705,-23.454137,0.000000,23.454137,23.454137,23.499799,48.126269,67.213502,77.079034,0.100000,0.000000,1.000000,3.868000,50.679081,46.311888,1.622000,50.710593,50.710593,193.000000,-120.500000,-2075.600000,207.800000,-130.500000,-1742.200000,12.061924,12.076837,332.327700,332.526615,46.582162,47.153469,-0.571307
SITE2_P15,P15,SITE2,map,A,1,2,4,P15_race_map_A_2.csv,22,23,24,25,13:17:26.884,13:17:26.885,13:17:28.697,13:17:29.338,1.812000,207.100000,-128.900000,-1743.300000,207.100000,-128.800000,-1743.300000,0.000000,-0.300000,1.000000,0.000000,0.000000,1.000000,16.699244,0.000000,0.000000,0.000000,0.000000,0.000000,-16.699244,0.000000,16.699244,16.699244,36.430858,22.844274,68.198591,57.688467,0.000000,-0.100000,1.000000,2.453000,10.988651,0.000000,0.641000,5.710593,0.000000,207.800000,-130.500000,-1742.200000,-221.000000,-110.700000,-1770.000000,331.203200,331.351128,428.931813,429.317761,94.114527,93.565658,0.548869
SITE2_P15,P15,SITE2,map,A,1,2,5,P15_race_map_A_2.csv,29,30,31,32,13:17:37.069,13:17:37.069,13:17:40.208,13:17:41.181,3.139000,-225.100000,-109.100000,-1765.700000,-225.000000,-109.000000,-1765.700000,-0.700000,-0.600000,0.400000,-0.900000,0.000000,0.400000,37.046894,5.782392,-60.255119,-66.037511,-5.782392,5.782392,-36.656933,0.000000,36.656933,36.656933,29.536305,44.602888,70.160829,66.548047,-0.900000,0.000000,0.500000,4.112000,36.662520,0.690277,0.973000,5.092115,5.092115,-221.000000,-110.700000,-1770.000000,-640.700000,-108.700000,-1512.100000,10.960383,10.962208,486.863759,486.863923,36.735756,7.423096,29.312660
SITE2_P15,P15,SITE2,map,A,1,2,6,P15_race_map_A_2.csv,33,34,35,36,13:17:44.290,13:17:44.290,13:17:46.285,13:17:49.180,1.995000,-639.000000,-107.000000,-1513.300000,-639.000000,-107.000000,-1513.300000,-0.900000,-0.200000,0.300000,-1.000000,-0.200000,0.300000,2.004840,1.735705,-71.565051,-73.300756,-1.735705,1.735705,-11.904688,-10.844500,1.060188,1.060188,38.894443,22.244225,46.862882,43.104666,-0.300000,0.100000,1.000000,4.890000,57.256309,54.865807,2.895000,58.652557,56.601512,-640.700000,-108.700000,-1512.100000,-751.100000,-107.600000,-1074.800000,484.872932,484.877057,452.602099,452.602497,57.996336,59.557812,-1.561475
SITE2_P15,P15,SITE2,map,B,1,3,1,P15_race_map_B_3.csv,4,5,6,7,13:18:12.599,13:18:12.599,13:18:15.107,13:18:15.966,2.508000,-1822.600000,-154.300000,2253.100000,-1822.600000,-154.300000,2253.100000,0.500000,-0.200000,-0.800000,0.500000,-0.100000,-0.800000,5.918717,0.000000,147.994617,147.994617,0.000000,0.000000,-11.969463,-6.050746,5.918717,5.918717,48.988075,23.857802,63.727861,40.525491,0.100000,-0.200000,-1.000000,3.367000,25.756955,26.294790,0.859000,26.496781,26.294790,-1824.000000,-155.900000,2254.000000,-2183.500000,-156.800000,1969.600000,480.363633,480.402363,458.934701,458.941510,83.923579,83.855838,0.067741
SITE2_P15,P15,SITE2,map,B,1,3,2,P15_race_map_B_3.csv,8,9,10,11,13:18:20.113,13:18:20.113,13:18:22.218,13:18:23.532,2.105000,-2179.800000,-155.100000,1968.500000,-2179.800000,-155.100000,1968.500000,0.600000,-0.300000,-0.700000,0.600000,-0.100000,-0.800000,12.841823,3.731397,139.398705,143.130102,3.731397,3.731397,-18.024665,-5.710593,12.314071,12.314071,31.781845,43.170167,55.628897,50.710593,0.400000,-0.300000,-0.900000,3.419000,15.901805,16.638806,1.314000,16.902500,12.907409,-2183.500000,-156.800000,1969.600000,-2489.500000,-157.100000,2081.700000,456.715448,456.716148,329.739791,329.745857,145.813378,146.449341,-0.635963
SITE2_P15,P15,SITE2,map,B,1,3,3,P15_race_map_B_3.csv,12,13,14,15,13:18:26.081,13:18:26.081,13:18:28.210,13:18:28.981,2.129000,-2487.700000,-155.400000,2081.400000,-2487.700000,-155.400000,2081.400000,0.600000,-0.300000,-0.800000,0.600000,-0.100000,-0.800000,10.988651,0.000000,143.130102,143.130102,0.000000,0.000000,-16.699244,-5.710593,10.988651,10.988651,41.839698,41.839698,49.461748,58.375507,0.500000,-0.200000,-0.800000,2.900000,6.675923,4.864514,0.771000,7.890065,4.864514,-2489.500000,-157.100000,2081.700000,-2630.000000,-156.100000,2448.000000,327.946368,327.946505,393.249094,393.249717,157.187571,163.324204,-6.136633
SITE2_P15,P15,SITE2,map,B,1,3,4,P15_race_map_B_3.csv,16,17,18,19,13:18:31.452,13:18:31.452,13:18:34.068,13:18:34.802,2.616000,-2629.500000,-154.500000,2447.100000,-2629.500000,-154.500000,2447.100000,0.600000,-0.300000,-0.800000,0.600000,-0.100000,-0.800000,10.988651,0.000000,143.130102,143.130102,0.000000,0.000000,-16.699244,-5.710593,10.988651,10.988651,38.550251,26.623412,49.461748,58.375507,0.500000,-0.300000,-0.800000,3.350000,4.741914,4.864514,0.734000,12.842392,4.864514,-2630.000000,-156.100000,2448.000000,-2978.700000,-155.900000,2306.500000,392.322418,392.323451,376.442559,376.445162,104.231464,104.840585,-0.609121
SITE2_P15,P15,SITE2,map,B,1,3,5,P15_race_map_B_3.csv,23,24,25,26,13:18:41.812,13:18:41.812,13:18:43.953,13:18:44.688,2.141000,-2981.500000,-154.400000,2307.900000,-2981.500000,-154.300000,2307.900000,-0.800000,-0.600000,-0.200000,-0.900000,-0.100000,-0.300000,30.292749,4.398705,-104.036243,-108.434949,-4.398705,4.398705,-36.039893,-6.017285,30.022609,30.022609,15.942369,22.380135,60.157774,58.956550,-0.900000,-0.200000,-0.300000,2.876000,24.459722,4.398705,0.735000,5.887403,0.000001,-2978.700000,-155.900000,2306.500000,-2999.000000,-156.000000,1931.000000,13.619471,13.622775,377.306056,377.309449,76.421197,68.999595,7.421603
SITE2_P15,P15,SITE2,map,B,1,3,6,P15_race_map_B_3.csv,28,29,30,31,13:18:55.862,13:18:55.863,13:18:58.140,13:18:59.512,2.277000,-2999.000000,-154.400000,1929.000000,-2999.100000,-154.300000,1929.000000,0.400000,-0.700000,-0.600000,0.600000,0.000000,-0.800000,44.239749,3.179830,146.309932,143.130102,-3.179830,3.179830,-44.148947,0.000000,44.148947,44.148947,5.710593,31.834238,60.829022,69.036639,0.000000,-0.100000,-1.000000,3.649000,48.442883,33.690068,1.372000,37.247373,36.869898,-2999.000000,-156.000000,1931.000000,-2991.000000,-154.200000,1449.000000,379.313195,379.313208,480.066662,480.066704,52.894694,35.903125,16.991570
SITE2_P15,P15,SITE2,map,C,1,1,1,P15_race_map_C_1.csv,7,8,9,10,13:15:42.126,13:15:42.126,13:15:45.017,13:15:46.352,2.891000,-2302.400000,-146.000000,61.200000,-2302.400000,-146.000000,61.200000,0.100000,-0.400000,-0.900000,0.200000,0.000000,-1.000000,24.315324,4.969741,173.659808,168.690068,-4.969741,4.969741,-23.832299,0.000000,23.832299,23.832299,14.129503,38.470699,61.916583,61.853465,0.200000,-0.200000,-1.000000,4.226000,13.585680,4.969741,1.335000,11.095803,0.000000,-2299.700000,-147.700000,56.800000,-2303.900000,-147.000000,-387.200000,5.420332,5.420332,448.402509,448.403624,24.537020,11.502299,13.034721
SITE2_P15,P15,SITE2,map,C,1,1,2,P15_race_map_C_1.csv,11,12,13,14,13:15:51.379,13:15:51.379,13:15:54.193,13:15:55.279,2.814000,-2304.100000,-145.500000,-389.000000,-2304.100000,-145.400000,-389.100000,0.400000,-0.500000,-0.800000,0.500000,-0.100000,-0.900000,23.775085,2.489553,153.434949,150.945396,-2.489553,2.489553,-29.205932,-5.547656,23.658276,23.658276,12.604383,26.222460,34.468684,68.478477,0.500000,-0.200000,-0.800000,3.900000,17.965287,5.440332,1.086000,7.052321,2.950779,-2303.900000,-147.000000,-387.200000,-1943.900000,-143.600000,-367.100000,450.203210,450.203609,360.865141,360.870143,70.142209,64.599723,5.542486
SITE2_P15,P15,SITE2,map,C,1,1,3,P15_race_map_C_1.csv,18,19,20,21,13:16:02.213,13:16:02.214,13:16:04.852,13:16:05.730,2.638000,-1945.700000,-142.100000,-366.400000,-1945.800000,-142.000000,-366.400000,0.600000,-0.500000,0.600000,0.700000,-0.100000,0.700000,24.740778,0.000001,45.000000,45.000000,0.000000,0.000000,-30.508959,-5.768181,24.740778,24.740778,16.177184,24.226651,54.735610,61.714168,0.700000,-0.400000,0.600000,3.516000,8.068468,4.398705,0.878000,18.186154,4.398705,-1943.900000,-143.600000,-367.100000,-2025.000000,-148.600000,-798.000000,6.428841,6.435837,438.824623,438.872761,134.561232,144.820139,-10.258907
