ParticipantUID,ParticipantID,Location,Method,MethodOrder,SourceFile,Run,Trial,Distance,HoldTime,CompletionTime,AimingRatio,AimingSpeed,LandingPos_x,LandingPos_z,AimingError,RecommendedExclude,RepeatedFailureGroup,RepeatedFailureTrialExclude,DecisionReason
SITE2_P08,P08,SITE2,tsunami,1,P08_precision_tsunami_0.csv,0,6,200,1.934,4.202,0.4603,103.4126,-74.300,-1.300,6.139,false,false,false,Retain: not an upper-IQR candidate.
SITE2_P08,P08,SITE2,tsunami,1,P08_precision_tsunami_0.csv,0,7,50,1.579,4.456,0.3544,31.6656,78.500,-0.900,3.324,false,false,false,Retain: not an upper-IQR candidate.
SITE2_P08,P08,SITE2,tsunami,1,P08_precision_tsunami_0.csv,0,8,100,2.975,4.374,0.6802,33.6134,23.100,-0.800,8.637,false,false,false,Retain: not an upper-IQR candidate.
SITE2_P08,P08,SITE2,tsunami,1,P08_precision_tsunami_0.csv,0,9,200,1.486,3.453,0.4304,134.5895,-66.100,-1.500,2.663,false,false,false,Retain: not an upper-IQR candidate.
SITE2_P09,P09,SITE2,baseline,2,P09_precision_baseline_4.csv,4,1,50,1.015,1.015,1.0000,49.2611,82.600,-0.100,0.906,false,false,false,Retain: not an upper-IQR candidate.
SITE2_P09,P09,SITE2,baseline,2,P09_precision_baseline_4.csv,4,2,100,1.695,3.028,0.5598,58.9971,31.100,0.100,0.608,false,false,false,Retain: not an upper-IQR candidate.
SITE2_P09,P09,SITE2,baseline,2,P09_precision_baseline_4.csv,4,3,200,2.751,3.847,0.7151,72.7008,-64.600,0.100,3.701,false,false,false,Retain: not an upper-IQR candidate.
SITE2_P09,P09,SITE2,baseline,2,P09_precision_baseline_4.csv,4,4,50,0.889,2.110,0.4213,56.2430,80.400,0.300,1.334,false,false,false,Retain: not an upper-IQR candidate.
SITE2_P09,P09,SITE2,baseline,2,P09_precision_baseline_4.csv,4,5,100,1.652,2.028,0.8146,60.5327,29.100,0.100,2.602,false,false,false,Retain: not an upper-IQR candidate.
SITE2_P09,P09,SITE2,baseline,2,P09_precision_baseline_4.csv,4,6,200,2.402,3.348,0.7174,83.2639,-60.700,0.500,7.616,false,false,false,Retain: not an upper-IQR candidate.
SITE2_P09,P09,SITE2,baseline,2,P09_precision_baseline_4.csv,4,7,50,1.110,2.346,0.4731,45.0450,83.200,0.300,1.530,false,false,false,Retain: not an upper-IQR candidate.
SITE2_P09,P09,SITE2,baseline,2,P09_precision_baseline_4.csv,4,8,100,1.486,2.361,0.6294,67.2948,30.300,-1.000,1.720,false,false,false,Retain: not an upper-IQR candidate.
SITE2_P09,P09,SITE2,baseline,2,P09_precision_baseline_4.csv,4,9,200,2.597,3.653,0.7109,77.0119,-71.800,-0.400,3.523,false,false,false,Retain: not an upper-IQR candidate.
SITE2_P09,P09,SITE2,map,3,P09_precision_map_8.csv,8,1,50,9.499,9.501,0.9998,5.2637,93.500,-0.700,11.821,false,false,false,Retain: not an upper-IQR candidate.
SITE2_P09,P09,SITE2,map,3,P09_precision_map_8.csv,8,2,100,1.903,3.943,0.4826,52.5486,35.200,0.300,3.513,false,false,false,Retain: not an upper-IQR candidate.
SITE2_P09,P09,SITE2,map,3,P09_precision_map_8.csv,8,3,200,2.389,3.723,0.6417,83.7170,-68.500,2.400,2.408,false,false,false,Retain: not an upper-IQR candidate.
SITE2_P09,P09,SITE2,map,3,P09_precision_map_8.csv,8,4,50,1.514,2.735,0.5536,33.0251,80.400,-2.200,2.555,false,false,false,Retain: not an upper-IQR candidate.
SITE2_P09,P09,SITE2,map,3,P09_precision_map_8.csv,8,5,100,1.584,2.736,0.5789,63.1313,37.400,-4.700,7.388,false,false,false,Retain: not an upper-IQR candidate.
SITE2_P09,P09,SITE2,map,3,P09_precision_map_8.csv,8,6,200,1.555,2.555,0.6086,128.6174,-59.800,1.800,8.688,false,false,false,Retain: not an upper-IQR candidate.
SITE2_P09,P09,SITE2,map,3,P09_precision_map_8.csv,8,7,50,1.515,2.487,0.6092,33.0033,80.500,-2.500,2.773,false,false,false,Retain: not an upper-IQR candidate.
SITE2_P09,P09,SITE2,map,3,P09_precision_map_8.csv,8,8,100,4.055,5.291,0.7664,24.6609,33.800,0.300,2.121,false,false,false,Retain: not an upper-IQR candidate.
SITE2_P09,P09,SITE2,map,3,P09_precision_map_8.csv,8,9,200,1.819,3.750,0.4851,109.9505,-64.900,3.200,4.669,false,false,false,Retain: not an upper-IQR candidate.
SITE2_P09,P09,SITE2,tsunami,1,P09_precision_tsunami_0.csv,0,1,50,1.530,1.530,1.0000,32.6797,87.600,0.300,5.908,false,false,false,Retain: not an upper-IQR candidate.
SITE2_P09,P09,SITE2,tsunami,1,P09_precision_tsunami_0.csv,0,2,100,1.164,4.003,0.2908,85.9107,28.800,-0.800,3.008,false,false,false,Retain: not an upper-IQR candidate.
SITE2_P09,P09,SITE2,tsunami,1,P09_precision_tsunami_0.csv,0,3,200,2.052,5.149,0.3985,97.4659,-71.000,0.100,2.702,false,false,false,Retain: not an upper-IQR candidate.
SITE2_P09,P09,SITE2,tsunami,1,P09_precision_tsunami_0.csv,0,4,50,1.439,3.652,0.3940,34.7464,76.700,0.300,5.009,false,false,false,Retain: not an upper-IQR candidate.
SITE2_P09,P09,SITE2,tsunami,1,P09_precision_tsunami_0.csv,0,5,100,1.015,2.823,0.3595,98.5222,30.600,-1.600,1.942,false,false,false,Retain: not an upper-IQR candidate.
SITE2_P09,P09,SITE2,tsunami,1,P09_precision_tsunami_0.csv,0,6,200,1.989,3.262,0.6097,100.5530,-72.900,-0.800,4.669,false,false,false,Retain: not an upper-IQR candidate.
SITE2_P09,P09,SITE2,tsunami,1,P09_precision_tsunami_0.csv,0,7,50,1.514,3.271,0.4629,33.0251,77.800,-0.100,3.901,false,false,false,Retain: not an upper-IQR candidate.
SITE2_P09,P09,SITE2,tsunami,1,P09_precision_tsunami_0.csv,0,8,100,1.537,3.099,0.4960,65.0618,29.800,0.300,1.924,false,false,false,Retain: not an upper-IQR candidate.
SITE2_P09,P09,SITE2,tsunami,1,P09_precision_tsunami_0.csv,0,9,200,2.114,3.441,0.6144,94.6074,-75.900,-0.700,7.632,false,false,false,Retain: not an upper-IQR candidate.
SITE2_P10,P10,SITE2,baseline,1,P10_precision_baseline_0.csv,0,1,50,2.125,2.125,1.0000,23.5294,81.900,-1.100,1.118,false,false,false,Retain: not an upper-IQR candidate.
SITE2_P10,P10,SITE2,baseline,1,P10_precision_baseline_0.csv,0,2,100,2.625,6.013,0.4366,38.0952,30.100,-1.300,2.062,false,false,false,Retain: not an upper-IQR candidate.
SITE2_P10,P10,SITE2,baseline,1,P10_precision_baseline_0.csv,0,3,200,2.945,4.778,0.6164,67.9117,-70.500,-0.300,2.220,false,false,false,Retain: not an upper-IQR candidate.
SITE2_P10,P10,SITE2,baseline,1,P10_precision_baseline_0.csv,0,4,50,0.889,2.306,0.3855,56.2430,61.400,-1.700,20.371,true,false,false,Isolated upper-IQR trial; error >=25% of nominal distance; two matching repetitions in range; raw selected/landing point verified.
SITE2_P10,P10,SITE2,baseline,1,P10_precision_baseline_0.csv,0,5,100,1.806,3.375,0.5351,55.3710,38.100,-0.900,6.463,false,false,false,Retain: not an upper-IQR candidate.
SITE2_P10,P10,SITE2,baseline,1,P10_precision_baseline_0.csv,0,6,200,3.222,4.708,0.6844,62.0732,-68.200,-0.500,0.510,false,false,false,Retain: not an upper-IQR candidate.
SITE2_P10,P10,SITE2,baseline,1,P10_precision_baseline_0.csv,0,7,50,2.209,3.875,0.5701,22.6347,81.600,-1.000,1.005,false,false,false,Retain: not an upper-IQR candidate.
SITE2_P10,P10,SITE2,baseline,1,P10_precision_baseline_0.csv,0,8,100,3.945,5.181,0.7614,25.3485,31.600,-1.100,1.105,false,false,false,Retain: not an upper-IQR candidate.
SITE2_P10,P10,SITE2,baseline,1,P10_precision_baseline_0.csv,0,9,200,10.764,12.805,0.8406,18.5805,-65.800,-1.700,3.023,false,false,false,Retain: not an upper-IQR candidate.
SITE2_P10,P10,SITE2,map,3,P10_precision_map_8.csv,8,1,50,8.097,8.098,0.9999,6.1751,83.600,3.600,4.071,false,false,false,Retain: not an upper-IQR candidate.
SITE2_P10,P10,SITE2,map,3,P10_precision_map_8.csv,8,2,100,4.571,10.625,0.4302,21.8771,30.000,4.800,5.092,false,false,false,Retain: not an upper-IQR candidate.
SITE2_P10,P10,SITE2,map,3,P10_precision_map_8.csv,8,3,200,3.389,7.430,0.4561,59.0145,-65.400,5.100,5.867,false,false,false,Retain: not an upper-IQR candidate.
SITE2_P10,P10,SITE2,map,3,P10_precision_map_8.csv,8,4,50,1.793,3.223,0.5563,27.8862,82.700,3.000,3.162,false,false,false,Retain: not an upper-IQR candidate.
SITE2_P10,P10,SITE2,map,3,P10_precision_map_8.csv,8,5,100,1.320,2.347,0.5624,75.7576,33.300,4.100,4.401,false,false,false,Retain: not an upper-IQR candidate.
SITE2_P10,P10,SITE2,map,3,P10_precision_map_8.csv,8,6,200,3.431,4.472,0.7672,58.2920,-68.300,3.800,3.800,false,false,false,Retain: not an upper-IQR candidate.
SITE2_P10,P10,SITE2,map,3,P10_precision_map_8.csv,8,7,50,3.236,4.320,0.7491,15.4512,81.900,-0.200,0.283,false,false,false,Retain: not an upper-IQR candidate.
SITE2_P10,P10,SITE2,map,3,P10_precision_map_8.csv,8,8,100,3.334,4.847,0.6878,29.9940,40.300,3.600,9.323,false,false,false,Retain: not an upper-IQR candidate.
SITE2_P10,P10,SITE2,map,3,P10_precision_map_8.csv,8,9,200,7.181,17.527,0.4097,27.8513,-47.700,4.600,21.107,false,false,false,Retain: isolated outlier but below the conservative 25% distance threshold.
SITE2_P10,P10,SITE2,tsunami,2,P10_precision_tsunami_4.csv,4,1,50,2.652,2.652,1.0000,18.8537,81.300,0.200,0.447,false,false,false,Retain: not an upper-IQR candidate.
SITE2_P10,P10,SITE2,tsunami,2,P10_precision_tsunami_4.csv,4,2,100,1.798,3.069,0.5859,55.6174,38.600,-0.300,6.907,false,false,false,Retain: not an upper-IQR candidate.
SITE2_P10,P10,SITE2,tsunami,2,P10_precision_tsunami_4.csv,4,3,200,2.912,4.092,0.7116,68.6813,-60.600,-1.600,7.864,false,false,false,Retain: not an upper-IQR candidate.
SITE2_P10,P10,SITE2,tsunami,2,P10_precision_tsunami_4.csv,4,4,50,2.446,3.595,0.6804,20.4415,82.700,0.100,1.005,false,false,false,Retain: not an upper-IQR candidate.
SITE2_P10,P10,SITE2,tsunami,2,P10_precision_tsunami_4.csv,4,5,100,3.203,4.272,0.7498,31.2207,29.000,-0.300,2.717,false,false,false,Retain: not an upper-IQR candidate.
SITE2_P10,P10,SITE2,tsunami,2,P10_precision_tsunami_4.csv,4,6,200,3.730,4.862,0.7672,53.6193,-62.500,-1.100,5.903,false,false,false,Retain: not an upper-IQR candidate.
SITE2_P10,P10,SITE2,tsunami,2,P10_precision_tsunami_4.csv,4,7,50,2.394,3.482,0.6875,20.8855,84.100,0.200,2.408,false,false,false,Retain: not an upper-IQR candidate.
SITE2_P10,P10,SITE2,tsunami,2,P10_precision_tsunami_4.csv,4,8,100,2.429,3.280,0.7405,41.1692,32.900,-1.000,1.562,false,false,false,Retain: not an upper-IQR candidate.
SITE2_P10,P10,SITE2,tsunami,2,P10_precision_tsunami_4.csv,4,9,200,2.656,3.548,0.7486,75.3012,-60.400,-1.000,7.963,false,false,false,Retain: not an upper-IQR candidate.
SITE2_P11,P11,SITE2,baseline,1,P11_precision_baseline_0.csv,0,1,50,3.209,3.209,1.0000,15.5812,81.400,0.000,0.300,false,false,false,Retain: not an upper-IQR candidate.
SITE2_P11,P11,SITE2,baseline,1,P11_precision_baseline_0.csv,0,2,100,3.695,6.583,0.5613,27.0636,29.400,-0.400,2.335,false,false,false,Retain: not an upper-IQR candidate.
SITE2_P11,P11,SITE2,baseline,1,P11_precision_baseline_0.csv,0,3,200,6.875,9.583,0.7174,29.0909,-71.400,1.100,3.289,false,false,false,Retain: not an upper-IQR candidate.
SITE2_P11,P11,SITE2,baseline,1,P11_precision_baseline_0.csv,0,4,50,1.778,4.723,0.3765,28.1215,81.500,0.200,0.283,false,false,false,Retain: not an upper-IQR candidate.
SITE2_P11,P11,SITE2,baseline,1,P11_precision_baseline_0.csv,0,5,100,1.902,4.667,0.4075,52.5762,28.300,0.100,3.401,false,false,false,Retain: not an upper-IQR candidate.
SITE2_P11,P11,SITE2,baseline,1,P11_precision_baseline_0.csv,0,6,200,5.055,7.694,0.6570,39.5648,-69.100,-0.500,0.943,false,false,false,Retain: not an upper-IQR candidate.
SITE2_P11,P11,SITE2,baseline,1,P11_precision_baseline_0.csv,0,7,50,2.653,5.916,0.4484,18.8466,80.900,-0.100,0.806,false,false,false,Retain: not an upper-IQR candidate.
SITE2_P11,P11,SITE2,baseline,1,P11_precision_baseline_0.csv,0,8,100,3.153,5.820,0.5418,31.7158,30.600,-0.200,1.118,false,false,false,Retain: not an upper-IQR candidate.
SITE2_P11,P11,SITE2,baseline,1,P11_precision_baseline_0.csv,0,9,200,13.458,16.944,0.7943,14.8610,-64.800,-0.800,3.590,false,false,false,Retain: not an upper-IQR candidate.
SITE2_P11,P11,SITE2,map,3,P11_precision_map_8.csv,8,1,50,6.903,6.904,0.9999,7.2432,89.500,3.400,8.509,false,false,false,Retain: not an upper-IQR candidate.
SITE2_P11,P11,SITE2,map,3,P11_precision_map_8.csv,8,2,100,4.055,8.277,0.4899,24.6609,33.800,3.600,4.168,false,false,false,Retain: not an upper-IQR candidate.
SITE2_P11,P11,SITE2,map,3,P11_precision_map_8.csv,8,3,200,3.874,6.736,0.5751,51.6262,-65.300,-0.900,3.132,false,false,false,Retain: not an upper-IQR candidate.
SITE2_P11,P11,SITE2,map,3,P11_precision_map_8.csv,8,4,50,2.791,7.528,0.3707,17.9147,83.800,-1.400,2.524,false,false,false,Retain: not an upper-IQR candidate.
SITE2_P11,P11,SITE2,map,3,P11_precision_map_8.csv,8,5,100,4.972,8.959,0.5550,20.1126,32.200,-0.200,0.539,false,false,false,Retain: not an upper-IQR candidate.
SITE2_P11,P11,SITE2,map,3,P11_precision_map_8.csv,8,6,200,2.277,6.569,0.3466,87.8349,-69.300,-0.200,1.020,false,false,false,Retain: not an upper-IQR candidate.
SITE2_P11,P11,SITE2,map,3,P11_precision_map_8.csv,8,7,50,2.666,6.126,0.4352,18.7547,81.800,-1.400,1.404,false,false,false,Retain: not an upper-IQR candidate.
SITE2_P11,P11,SITE2,map,3,P11_precision_map_8.csv,8,8,100,1.986,6.263,0.3171,50.3525,36.900,0.600,5.235,false,false,false,Retain: not an upper-IQR candidate.
SITE2_P11,P11,SITE2,map,3,P11_precision_map_8.csv,8,9,200,2.610,6.708,0.3891,76.6284,-58.800,1.300,9.589,false,false,false,Retain: not an upper-IQR candidate.
SITE2_P11,P11,SITE2,tsunami,2,P11_precision_tsunami_4.csv,4,1,50,2.118,2.119,0.9995,23.6072,82.000,-0.500,0.583,false,false,false,Retain: not an upper-IQR candidate.
SITE2_P11,P11,SITE2,tsunami,2,P11_precision_tsunami_4.csv,4,2,100,2.420,4.369,0.5539,41.3223,32.400,0.100,0.707,false,false,false,Retain: not an upper-IQR candidate.
SITE2_P11,P11,SITE2,tsunami,2,P11_precision_tsunami_4.csv,4,3,200,4.157,7.060,0.5888,48.1116,-65.900,0.600,2.474,false,false,false,Retain: not an upper-IQR candidate.
SITE2_P11,P11,SITE2,tsunami,2,P11_precision_tsunami_4.csv,4,4,50,3.894,6.435,0.6051,12.8403,81.700,0.000,0.000,false,false,false,Retain: not an upper-IQR candidate.
SITE2_P11,P11,SITE2,tsunami,2,P11_precision_tsunami_4.csv,4,5,100,4.277,7.745,0.5522,23.3809,26.200,-0.400,5.515,false,false,false,Retain: not an upper-IQR candidate.
SITE2_P11,P11,SITE2,tsunami,2,P11_precision_tsunami_4.csv,4,6,200,3.006,9.358,0.3212,66.5336,-64.900,-0.100,3.401,false,false,false,Retain: not an upper-IQR candidate.
SITE2_P11,P11,SITE2,tsunami,2,P11_precision_tsunami_4.csv,4,7,50,3.422,7.564,0.4524,14.6113,79.400,-0.200,2.309,false,false,false,Retain: not an upper-IQR candidate.
SITE2_P11,P11,SITE2,tsunami,2,P11_precision_tsunami_4.csv,4,8,100,3.396,7.122,0.4768,29.4464,31.800,0.300,0.316,false,false,false,Retain: not an upper-IQR candidate.
SITE2_P11,P11,SITE2,tsunami,2,P11_precision_tsunami_4.csv,4,9,200,4.206,6.393,0.6579,47.5511,-69.200,0.300,0.949,false,false,false,Retain: not an upper-IQR candidate.
SITE2_P12,P12,SITE2,baseline,1,P12_precision_baseline_0.csv,0,1,50,0.306,0.306,1.0000,163.3987,36.900,6.700,45.298,true,true,true,Repeated failed-manipulation group: at least two raw-verified upper-IQR trials have error >=25% of nominal distance; exclude all raw-verified upper-IQR candidates in the group.
SITE2_P12,P12,SITE2,baseline,1,P12_precision_baseline_0.csv,0,2,100,3.027,11.681,0.2591,33.0360,32.300,1.400,1.523,false,false,false,Retain: not an upper-IQR candidate.
SITE2_P12,P12,SITE2,baseline,1,P12_precision_baseline_0.csv,0,3,200,7.430,13.069,0.5685,26.9179,-54.100,2.800,14.473,false,false,false,Retain: not an upper-IQR candidate.
SITE2_P12,P12,SITE2,baseline,1,P12_precision_baseline_0.csv,0,4,50,0.736,4.042,0.1821,67.9348,-51.200,5.500,133.014,true,true,true,Repeated failed-manipulation group: at least two raw-verified upper-IQR trials have error >=25% of nominal distance; exclude all raw-verified upper-IQR candidates in the group.
SITE2_P12,P12,SITE2,baseline,1,P12_precision_baseline_0.csv,0,5,100,4.306,9.722,0.4429,23.2234,35.600,0.800,3.981,false,false,false,Retain: not an upper-IQR candidate.
SITE2_P12,P12,SITE2,baseline,1,P12_precision_baseline_0.csv,0,6,200,5.069,8.735,0.5803,39.4555,-52.000,1.200,16.344,false,false,false,Retain: matching repetitions do not support one isolated failure.
SITE2_P12,P12,SITE2,baseline,1,P12_precision_baseline_0.csv,0,7,50,3.931,6.265,0.6275,12.7194,78.800,-0.100,2.902,false,false,false,Retain: not an upper-IQR candidate.
SITE2_P12,P12,SITE2,baseline,1,P12_precision_baseline_0.csv,0,8,100,6.361,10.542,0.6034,15.7208,30.400,0.200,1.315,false,false,false,Retain: not an upper-IQR candidate.
SITE2_P12,P12,SITE2,baseline,1,P12_precision_baseline_0.csv,0,9,200,3.930,12.124,0.3242,50.8906,-67.400,0.000,0.900,false,false,false,Retain: not an upper-IQR candidate.
SITE2_P12,P12,SITE2,map,3,P12_precision_map_8.csv,8,1,50,14.528,14.530,0.9999,3.4416,91.200,-2.300,9.774,false,false,false,Retain: not an upper-IQR candidate.
SITE2_P12,P12,SITE2,map,3,P12_precision_map_8.csv,8,2,100,3.417,7.402,0.4616,29.2654,43.000,-7.300,13.453,false,false,false,Retain: matching repetitions do not support one isolated failure.
SITE2_P12,P12,SITE2,map,3,P12_precision_map_8.csv,8,3,200,4.319,6.459,0.6687,46.3070,-57.700,0.300,10.604,false,false,false,Retain: not an upper-IQR candidate.
SITE2_P12,P12,SITE2,map,3,P12_precision_map_8.csv,8,4,50,4.125,6.305,0.6542,12.1212,96.200,-3.200,14.849,false,false,false,Retain: not an upper-IQR candidate.
SITE2_P12,P12,SITE2,map,3,P12_precision_map_8.csv,8,5,100,5.556,7.486,0.7422,17.9986,47.400,7.600,17.443,false,false,false,Retain: matching repetitions do not support one isolated failure.
SITE2_P12,P12,SITE2,map,3,P12_precision_map_8.csv,8,6,200,5.445,8.903,0.6116,36.7309,-69.500,8.400,8.485,false,false,false,Retain: not an upper-IQR candidate.
SITE2_P12,P12,SITE2,map,3,P12_precision_map_8.csv,8,7,50,3.084,5.681,0.5429,16.2127,80.200,0.100,1.503,false,false,false,Retain: not an upper-IQR candidate.
SITE2_P12,P12,SITE2,map,3,P12_precision_map_8.csv,8,8,100,2.944,6.734,0.4372,33.9674,30.600,-1.900,2.195,false,false,false,Retain: not an upper-IQR candidate.
SITE2_P12,P12,SITE2,map,3,P12_precision_map_8.csv,8,9,200,3.722,7.835,0.4750,53.7346,-65.000,2.200,3.966,false,false,false,Retain: not an upper-IQR candidate.
SITE2_P12,P12,SITE2,tsunami,2,P12_precision_tsunami_4.csv,4,1,50,2.055,2.055,1.0000,24.3309,82.700,0.100,1.005,false,false,false,Retain: not an upper-IQR candidate.
SITE2_P12,P12,SITE2,tsunami,2,P12_precision_tsunami_4.csv,4,2,100,3.715,6.507,0.5709,26.9179,42.900,0.400,11.207,false,false,false,Retain: matching repetitions do not support one isolated failure.
SITE2_P12,P12,SITE2,tsunami,2,P12_precision_tsunami_4.csv,4,3,200,3.216,5.728,0.5615,62.1891,-69.100,-2.700,2.816,false,false,false,Retain: not an upper-IQR candidate.
SITE2_P12,P12,SITE2,tsunami,2,P12_precision_tsunami_4.csv,4,4,50,2.933,5.392,0.5440,17.0474,85.800,0.200,4.105,false,false,false,Retain: not an upper-IQR candidate.
SITE2_P12,P12,SITE2,tsunami,2,P12_precision_tsunami_4.csv,4,5,100,3.141,5.335,0.5888,31.8370,38.500,0.100,6.801,false,false,false,Retain: not an upper-IQR candidate.
SITE2_P12,P12,SITE2,tsunami,2,P12_precision_tsunami_4.csv,4,6,200,4.356,6.477,0.6725,45.9137,-56.900,-0.600,11.416,false,false,false,Retain: not an upper-IQR candidate.
SITE2_P12,P12,SITE2,tsunami,2,P12_precision_tsunami_4.csv,4,7,50,2.132,3.842,0.5549,23.4522,83.700,-0.300,2.022,false,false,false,Retain: not an upper-IQR candidate.
SITE2_P12,P12,SITE2,tsunami,2,P12_precision_tsunami_4.csv,4,8,100,2.843,4.857,0.5853,35.1741,37.500,-1.200,5.923,false,false,false,Retain: not an upper-IQR candidate.
SITE2_P12,P12,SITE2,tsunami,2,P12_precision_tsunami_4.csv,4,9,200,3.702,5.352,0.6917,54.0249,-51.600,1.000,16.730,false,false,false,Retain: matching repetitions do not support one isolated failure.
SITE2_P13,P13,SITE2,baseline,2,P13_precision_baseline_4.csv,4,1,50,2.000,2.000,1.0000,25.0000,82.200,-0.300,0.583,false,false,false,Retain: not an upper-IQR candidate.
SITE2_P13,P13,SITE2,baseline,2,P13_precision_baseline_4.csv,4,2,100,3.013,5.375,0.5606,33.1895,30.400,-1.000,1.640,false,false,false,Retain: not an upper-IQR candidate.
SITE2_P13,P13,SITE2,baseline,2,P13_precision_baseline_4.csv,4,3,200,4.319,6.305,0.6850,46.3070,-53.000,0.300,15.303,false,false,false,Retain: matching repetitions do not support one isolated failure.
SITE2_P13,P13,SITE2,baseline,2,P13_precision_baseline_4.csv,4,4,50,1.972,4.457,0.4425,25.3550,82.200,0.100,0.510,false,false,false,Retain: not an upper-IQR candidate.
SITE2_P13,P13,SITE2,baseline,2,P13_precision_baseline_4.csv,4,5,100,2.194,4.431,0.4951,45.5789,31.100,0.400,0.721,false,false,false,Retain: not an upper-IQR candidate.
SITE2_P13,P13,SITE2,baseline,2,P13_precision_baseline_4.csv,4,6,200,3.556,5.472,0.6499,56.2430,-61.800,0.900,6.562,false,false,false,Retain: not an upper-IQR candidate.
SITE2_P13,P13,SITE2,baseline,2,P13_precision_baseline_4.csv,4,7,50,0.985,3.014,0.3268,50.7614,79.000,0.400,2.729,false,false,false,Retain: not an upper-IQR candidate.
SITE2_P13,P13,SITE2,baseline,2,P13_precision_baseline_4.csv,4,8,100,1.333,2.527,0.5275,75.0188,37.800,-0.200,6.103,false,false,false,Retain: not an upper-IQR candidate.
SITE2_P13,P13,SITE2,baseline,2,P13_precision_baseline_4.csv,4,9,200,2.430,3.487,0.6969,82.3045,-64.500,0.300,3.812,false,false,false,Retain: not an upper-IQR candidate.
SITE2_P13,P13,SITE2,map,1,P13_precision_map_0.csv,0,1,50,20.678,20.680,0.9999,2.4180,77.200,2.900,5.354,false,false,false,Retain: not an upper-IQR candidate.
SITE2_P13,P13,SITE2,map,1,P13_precision_map_0.csv,0,2,100,4.833,12.249,0.3946,20.6911,31.700,-4.500,4.500,false,false,false,Retain: not an upper-IQR candidate.
SITE2_P13,P13,SITE2,map,1,P13_precision_map_0.csv,0,3,200,6.638,10.055,0.6602,30.1296,-65.300,5.400,6.177,false,false,false,Retain: not an upper-IQR candidate.
SITE2_P13,P13,SITE2,map,1,P13_precision_map_0.csv,0,4,50,3.292,12.347,0.2666,15.1883,79.700,-1.300,2.385,false,false,false,Retain: not an upper-IQR candidate.
SITE2_P13,P13,SITE2,map,1,P13_precision_map_0.csv,0,5,100,3.388,7.818,0.4334,29.5159,34.000,0.300,2.319,false,false,false,Retain: not an upper-IQR candidate.
SITE2_P13,P13,SITE2,map,1,P13_precision_map_0.csv,0,6,200,3.888,7.124,0.5458,51.4403,-68.300,8.000,8.000,false,false,false,Retain: not an upper-IQR candidate.
SITE2_P13,P13,SITE2,map,1,P13_precision_map_0.csv,0,7,50,2.889,6.973,0.4143,17.3070,86.300,2.000,5.016,false,false,false,Retain: not an upper-IQR candidate.
SITE2_P13,P13,SITE2,map,1,P13_precision_map_0.csv,0,8,100,3.000,6.514,0.4605,33.3333,30.500,-2.200,2.506,false,false,false,Retain: not an upper-IQR candidate.
SITE2_P13,P13,SITE2,map,1,P13_precision_map_0.csv,0,9,200,2.666,6.055,0.4403,75.0188,-71.100,1.900,3.384,false,false,false,Retain: not an upper-IQR candidate.
SITE2_P13,P13,SITE2,tsunami,3,P13_precision_tsunami_8.csv,8,1,50,1.862,1.862,1.0000,26.8528,83.900,0.200,2.209,false,false,false,Retain: not an upper-IQR candidate.
SITE2_P13,P13,SITE2,tsunami,3,P13_precision_tsunami_8.csv,8,2,100,2.166,4.491,0.4823,46.1681,33.600,1.300,2.302,false,false,false,Retain: not an upper-IQR candidate.
SITE2_P13,P13,SITE2,tsunami,3,P13_precision_tsunami_8.csv,8,3,200,0.134,1.219,0.1099,1492.5373,-185.100,5.000,116.907,true,false,false,Upper-IQR trial; error >=25% of nominal distance; verified aim-to-teleport interval <0.25 s; raw selected/landing point verified.
SITE2_P13,P13,SITE2,tsunami,3,P13_precision_tsunami_8.csv,8,4,50,1.181,2.928,0.4033,42.3370,87.900,0.500,6.220,false,false,false,Retain: not an upper-IQR candidate.
SITE2_P13,P13,SITE2,tsunami,3,P13_precision_tsunami_8.csv,8,5,100,1.689,2.774,0.6089,59.2066,35.300,0.500,3.635,false,false,false,Retain: not an upper-IQR candidate.
SITE2_P13,P13,SITE2,tsunami,3,P13_precision_tsunami_8.csv,8,6,200,2.095,2.992,0.7002,95.4654,-51.100,1.400,17.257,false,false,false,Retain: matching repetitions do not support one isolated failure.
SITE2_P13,P13,SITE2,tsunami,3,P13_precision_tsunami_8.csv,8,7,50,1.398,2.612,0.5352,35.7654,83.000,0.500,1.393,false,false,false,Retain: not an upper-IQR candidate.
SITE2_P13,P13,SITE2,tsunami,3,P13_precision_tsunami_8.csv,8,8,100,1.422,2.353,0.6043,70.3235,28.900,0.800,2.912,false,false,false,Retain: not an upper-IQR candidate.
SITE2_P13,P13,SITE2,tsunami,3,P13_precision_tsunami_8.csv,8,9,200,1.779,2.658,0.6693,112.4227,-62.300,-1.200,6.119,false,false,false,Retain: not an upper-IQR candidate.
SITE2_P14,P14,SITE2,baseline,2,P14_precision_baseline_4.csv,4,1,50,1.305,1.305,1.0000,38.3142,15.700,-1.300,66.013,true,true,true,Repeated failed-manipulation group: at least two raw-verified upper-IQR trials have error >=25% of nominal distance; exclude all raw-verified upper-IQR candidates in the group.
SITE2_P14,P14,SITE2,baseline,2,P14_precision_baseline_4.csv,4,2,100,1.194,7.348,0.1625,83.7521,34.200,1.600,2.968,false,false,false,Retain: not an upper-IQR candidate.
